STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00094227,2001-12,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.6,",W",,,0,"5,0",23,",0",19,",0",3,",0",0,",0",0,",0",0,",0",15,",0",0,"5,0",0,"5,0",0,"5,0",4,,,,20011225,",,0",20011204,",,0",20011231,"+,,0",,,20011216,",,0",20011228,"+,5,0",-5.6,",0,25,",0,",T,0,04,",0,",,0,31,+",65.8,",,0,16,",10.6,"5,0,28,+",,,383.3,"5,0",333.6,",,,0",,,,,,,0,",,,0",3.52,"5,0",6.83,"5,,,0",0.2,",,,0",,,220,",W",240,",W",14.3,",W",20.1,",W"
USW00094227,2002-01,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.6,",W",0,0,0,"4,0",26,",0",20,",0",5,",0",0,"5,0",1,",0",0,",0",9,",0",0,"4,0",0,"4,0",0,"4,0",3,,,,20020129,",,0",20020131,"+,5,0",20020127,",,0",,,20020107,",,0",20020107,",4,0",-5,",0,29,",0,"5,,0,31,+",89,",,0,27,",59.4,",,0,07,",13.9,"4,0,07,",,,387.1,"4,0",325.3,",,,0",,,,,,,102,",,,0",4.16,"4,0",6.66,"4,,,0",1.66,",,,0",0,"1,W",240,",W",220,",W",11.6,",W",15.6,",W"
USW00094227,2002-02,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.1,",W",0,0,0,"5,0",17,",0",14,",0",2,",0",0,",0",0,",0",0,",0",16,",0",0,"5,0",0,"5,0",0,"5,0",2,,,,20020225,",,0",20020228,"+,,0",20020228,"+,,0",,,20020222,",,0",20020215,",5,0",-6.1,",0,25,",0,",,0,28,+",0,",,0,28,+",47,",,0,22,",14.4,"5,0,15,",,,316.2,"5,0",187.7,",,,0",,,,,,,0,",,,0",4.65,"5,0",9.08,"5,,,0",0.22,",,,0",0,",W",220,",W",220,",W",13.9,",W",17.4,",W"
USW00094227,2002-03,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.3,",W",0,0,0,"5,0",20,",0",12,",0",1,",0",0,"4,0",1,",0",0,",0",12,",0",0,"5,0",0,"5,0",0,"5,0",,,,,20020302,",,0",20020308,",4,0",20020318,",,0",,,20020311,",,0",20020323,",5,0",-5.6,",0,02,",0,"4,T,0,08,",89,",,0,18,",45.5,",,0,11,",15,"5,0,23,",,,348.6,"5,0",148.4,",,,0",,,,,,,89,",,,0",4.99,"5,0",9.25,"5,,,0",0.74,",,,0",0,"1,W",220,",W",190,",W",12.5,",W",19.2,",W"
USW00094227,2002-04,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.3,",W",,,,,16,",0",13,",0",1,",0",0,",0",0,",0",0,",0",8,",0",,,,,,,,,,,20020403,",,0",20020430,"+,,0",20020430,"+,,0",,,20020414,",,0",,,-2.2,",0,03,",0,",,0,30,+",0,",,0,30,+",33.3,",,0,14,",,,,,,,153.5,",,,0",,,,,,,0,",,,0",,,,,3.31,",,,0",,,250,",W",240,",W",19.2,",W",27.3,",W"
USW00094227,2002-05,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.5,",W",,,0,"1,0",13,",0",6,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,"1,0",3,"1,0",0,"1,0",,,,,20020508,"+,,0",20020531,"+,,0",20020531,"+,,0",,,20020528,",,0",20020512,",1,0",-1.7,",0,08,+",0,",,0,31,+",0,",,0,31,+",12.2,",,0,28,",26.1,"1,0,12,",,,223.3,"1,0",42,",,,0",,,,,,,0,",,,0",10.89,"1,0",16.18,"1,,,0",5.6,",,,0",0,"1,W",250,",W",240,",W",12.5,",W",16.5,",W"
USW00094227,2002-06,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.7,",W",,,13.6,",0",9,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",13,",0",1,",0",1,,,,20020608,",,0",20020630,"+,,0",20020630,"+,,0",,,20020629,",,0",20020613,",,0",2.2,",0,08,",0,",,0,30,+",0,",,0,30,+",21.8,",,0,29,",34.4,",0,13,",,,98.8,",0",51.8,",,,0",,,,,,,0,",,,0",15.49,",0",21.69,",,,0",9.3,",,,0",,,240,",W",240,",W",11.6,",W",15.6,",W"
USW00094227,2002-07,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.6,",W",,,17.7,"1,W",5,",W",0,",W",0,",W",,,,,0,"1,W",0,"1,W",0,"1,W",25,"1,W",2,"1,W",,,,,20020705,",1,W",,,,,,,20020704,",,W",20020722,"+,1,W",3.9,"1,W,05,",,,,,1.8,",,W,04,",34.4,"1,W,22,+",48.1,0,48.1,"1,W",3.7,",,,W",,,,,,,,,17.32,"1,W",24.33,"1,,,W",10.32,"1,,,W",,,230,",W",230,",W",11.6,",W",15.6,",W"
USW00094227,2002-08,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.2,",X",,,19.6,",0",2,",0",0,",0",0,",0",0,"1,0",0,",0",0,",0",0,",0",0,",0",27,",0",2,",0",16,,5,,20020805,",,0",20020831,"+,1,0",20020831,"+,,0",,,20020804,",,0",20020813,",,0",5,",0,05,",0,"1,,0,31,+",0,",,0,31,+",1.3,",,0,04,",35,",0,13,",89.5,0,41.4,",0",1.8,",,,0",,,,,,,0,",,,0",17.63,",0",25.21,",,,0",10.05,",,,0",,,240,",X",240,",X",13.4,",X",16.1,",X"
USW00094227,2002-09,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.4,",X",,,0.8,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",19,",0",0,",0",15,,3,,20020921,",,0",20020930,"+,,0",20020930,"+,,0",,,20020909,",,0",20020913,",,0",1.7,",0,21,",0,",,0,30,+",0,",,0,30,+",8.1,",,0,09,",29.4,",0,13,",202.2,0,112.7,",0",15.7,",,,0",,,,,,,0,",,,0",14.6,",0",22.27,",,,0",6.94,",,,0",0,"3,W",240,",X",240,",X",13,",X",14.8,",X"
USW00094227,2002-10,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.7,",X",,,0,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",9,",0",0,",0",3,",0",0,",0",19,,6,,20021031,",,0",20021031,"+,,0",20021031,"+,,0",,,20021003,",,0",20021016,",,0",-8.3,",0,31,",0,",,0,31,+",0,",,0,31,+",5.6,",,0,03,",23.9,",0,16,",468.4,0,266.2,",0",8.4,",,,0",,,,,,,0,",,,0",9.75,",0",15.86,",,,0",3.63,",,,0",0,"2,W",240,",X",240,",X",10.3,",X",12.5,",X"
USW00094227,2002-11,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.4,",X",,,0,",0",15,",0",12,",0",1,",0",0,",0",0,",0",0,",0",10,",0",0,",0",0,",0",0,",0",28,,15,,20021102,",,0",20021130,"+,,0",20021130,"+,,0",,,20021118,",,0",20021101,",,0",-7.8,",0,02,",0,",,0,30,+",0,",,0,30,+",37.1,",,0,18,",15,",0,01,",819.5,0,351.1,",0",173.8,",,,0",,,,,,,0,",,,0",6.63,",0",11.04,",,,0",2.22,",,,0",0,"2,W",240,",X",240,",X",13,",X",17.9,",X"
USW00094227,2002-12,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.8,",X",,,0,",0",23,",0",19,",0",2,",0",0,",0",0,",0",0,",0",9,",0",0,",0",0,",0",0,",0",27,,9,,20021231,"+,,0",20021231,"+,,0",20021231,"+,,0",,,20021211,",,0",20021212,",,0",-1.1,",0,31,+",0,",,0,31,+",0,",,0,31,+",41.7,",,0,11,",13.3,",0,12,",1235.7,0,416.2,",0",259.2,",,,0",,,,,,,0,",,,0",4.91,",0",7.83,",,,0",1.99,",,,0",0,"2,W",230,",X",230,",X",16.1,",X",21,",X"
USW00094227,2003-01,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.5,",X",0,0,0,",0",19,",0",17,",0",5,",0",,,,,0,",0",10,",0",0,",0",0,",0",0,",0",30,,8,,20030110,"+,,0",,,,,,,20030101,",,0",20030126,",,0",-3.3,",0,10,+",,,,,55.6,",,0,01,",14.4,",0,26,",1602.8,0,367.1,",0",375.5,",,,0",,,,,,,,,6.49,",0",10.05,",,,0",2.93,",,,0",,,230,",X",220,",X",16.1,",X",20.1,",X"
USW00094227,2003-02,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.9,",X",0,0,0,",0",13,",0",7,",0",1,",0",,,0,",0",0,",0",13,",0",0,",0",0,",0",0,",0",22,,6,,20030225,",,0",,,20030228,"+,,0",,,20030216,",,0",20030215,"+,,0",-6.7,",0,25,",,,0,",,0,28,+",27.2,",,0,16,",12.2,",0,15,+",1980.5,0,377.7,",0",77.1,",,,0",,,,,,,0,",,,0",4.84,",0",9.29,",,,0",0.4,",,,0",,,230,",X",240,",X",11.2,",X",14.3,",X"
USW00094227,2003-03,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.9,",X",0,0,0,",0",26,",0",21,",0",3,",0",0,",0",0,"2,0",0,",0",7,",0",0,",0",0,",0",0,",0",23,,1,,20030324,",,0",20030331,"+,,0",20030331,"+,2,0",,,20030321,",,0",20030329,",,0",-2.8,",0,24,",0,",,0,31,+",0,"2,,0,31,+",41.4,",,0,21,",20,",0,29,",2323,0,342.5,",0",284.3,",,,0",,,,,,,0,"2,,,0",7.29,",0",11.65,",,,0",2.92,",,,0",,,210,",X",200,",X",13.9,",X",19.2,",X"
USW00094227,2003-04,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.3,",X",0,0,0,",0",22,",0",13,",0",0,",0",,,,,0,",0",2,",0",0,",0",1,",0",0,",0",14,,3,,20030404,",,0",,,,,,,20030407,",,0",20030428,",,0",-1.7,",0,04,",,,,,21.6,",,0,07,",21.7,",0,28,",2624.9,0,301.9,",0",128.9,",,,0",,,,,,,,,8.27,",0",12.91,",,,0",3.63,",,,0",,,170,",X",170,",X",10.7,",X",13.4,",X"
USW00094227,2003-05,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.2,",X",1.1,0,1.1,",0",12,",0",5,",0",0,",0",,,0,",0",0,",0",2,",0",0,",0",5,",0",0,",0",15,,3,,20030518,",,0",,,20030531,"+,,0",,,20030505,",,0",20030527,",,0",-1.1,",0,18,",,,0,",,0,31,+",7.1,",,0,05,",27.2,",0,27,",2831.4,0,206.5,",0",32.8,",,,0",,,,,,,0,",,,0",11.71,",0",17.62,",,,0",5.8,",,,0",,,230,",X",250,",X",11.6,",X",14.3,",X"
USW00094227,2003-06,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.4,",X",19.2,0,18.1,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",16,",0",3,",0",11,,,,20030603,",,0",20030630,"+,,0",20030630,"+,,0",,,20030613,",,0",20030606,"+,,0",3.9,",0,03,",0,",,0,30,+",0,",,0,30,+",2.3,",,0,13,",34.4,",0,06,+",2907.8,0,76.4,",0",6.2,",,,0",,,,,,,0,",,,0",16.39,",0",23.6,",,,0",9.18,",,,0",,,240,",X",240,",X",12.5,",X",14.8,",X"
USW00094227,2003-07,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.6,",X",60,0,40.8,",0",3,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",30,",0",4,",0",11,,2,,20030718,",,0",,,,,,,20030714,",,0",20030729,",,0",6.1,",0,18,",,,,,1.3,",,0,14,",36.7,",0,29,",23,0,23,",0",2.6,",,,0",,,,,,,,,18.91,",0",26.85,",,,0",10.97,",,,0",,,230,",X",230,",X",11.6,",X",14.3,",X"
USW00094227,2003-08,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.1,",X",80.5,0,20.5,",0",5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",1,",0",12,,1,,20030824,",,0",20030831,"+,,0",20030831,"+,,0",,,20030811,",,0",20030814,",,0",3.9,",0,24,",0,",,0,31,+",0,",,0,31,+",6.6,",,0,11,",32.2,",0,14,",49.8,0,26.8,",0",9.7,",,,0",,,,,,,0,",,,0",18.13,",0",25.88,",,,0",10.38,",,,0",,,230,",W",230,",X",11.2,",Z",14.8,",X"
USW00094227,2003-09,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.5,",X",94.1,0,13.6,",0",9,",0",4,",0",0,",0",,,,,0,",0",0,",0",0,",0",17,",0",4,",0",17,,5,,20030913,",,0",,,,,,,20030918,",,0",20030903,",,0",3.3,",0,13,",,,,,7.6,",,0,18,",34.4,",0,03,",130.3,0,80.5,",0",28.4,",,,0",,,,,,,,,16.11,",0",23.3,",,,0",8.91,",,,0",,,220,",X",240,",X",12.5,",X",14.3,",X"
USW00094227,2003-10,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.9,",X",94.1,0,0,",0",18,",0",13,",0",3,",0",0,",0",0,",0",0,",0",1,",0",0,",0",1,",0",0,",0",27,,4,,20031031,",,0",20031031,"+,,0",20031031,"+,,0",,,20031020,",,0",20031001,",,0",-4.4,",0,31,",0,",,0,31,+",0,",,0,31,+",182.9,",,0,20,",25.6,",0,01,",338.1,0,207.8,",0",454.5,",,,0",,,,,,,0,",,,0",11.63,",0",16.22,",,,0",7.04,",,,0",,,200,",X",230,",X",13.4,",X",16.5,",X"
USW00094227,2003-11,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.5,",X",94.1,0,0,",0",20,",0",13,",0",4,",0",,,0,"1,0",0,",0",14,",0",0,",0",0,",0",0,",0",20,,6,,20031106,"+,,0",,,20031130,"+,1,0",,,20031128,",,0",20031108,",,0",-7.2,",0,06,+",,,0,"1,,0,30,+",82.6,",,0,28,",14.4,",0,08,",748.6,0,410.5,",0",286.1,",,,0",,,,,,,0,"1,,,0",4.65,",0",8.94,",,,0",0.36,",,,0",,,220,",X",230,",X",15.6,",X",20.1,",X"
USW00094227,2003-12,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.7,",X",94.1,0,0,",0",24,",0",18,",0",1,",0",1,",0",0,"1,0",0,",0",15,",0",0,",0",0,",0",0,",0",30,,9,,20031230,",,0",20031231,",,0",20031231,"+,1,0",,,20031205,",,0",20031218,",,0",-6.7,",0,30,",51,",,0,31,",0,"1,,0,31,+",30.7,",,0,05,",11.7,",0,18,",1196.5,0,447.9,",0",184.8,",,,0",,,,,,,0,"1,,,0",3.89,",0",6.96,",,,0",0.81,",,,0",,,230,",X",230,",X",11.6,",X",15.6,",X"
USW00094227,2004-01,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.6,",X",0,0,0,",0",25,",0",18,",0",2,",0",9,"5,0",,,0,",0",11,",0",3,",0",0,",0",0,",0",30,,16,,20040104,",,0",20040107,",5,0",,,,,20040129,",,0",20040129,",,0",-13.3,",0,04,",330,"5,,0,07,",,,47,",,0,29,",11.7,",0,29,",1653.8,0,457.3,",0",238.4,",,,0",,,,,,,,,3.58,",0",6.19,",,,0",0.97,",,,0",,,220,",X",230,",X",15.6,",X",22.8,",X"
USW00094227,2004-02,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.9,",X",0,0,0,",0",17,",0",13,",0",0,",0",0,"1,0",0,"2,0",0,",0",11,",0",0,",0",0,",0",0,",0",25,,5,,20040212,",,0",20040229,"+,1,0",20040229,"+,2,0",,,20040214,",,0",20040222,"+,,0",-4.4,",0,12,",0,"1,,0,29,+",0,"2,,0,29,+",22.9,",,0,14,",15,",0,22,+",2024,0,370.2,",0",105,",,,0",,,,,,,0,"2,,,0",5.57,",0",10.04,",,,0",1.1,",,,0",,,190,",X",200,",X",13,",X",15.6,",X"
USW00094227,2004-03,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.3,",W",0,0,0,",0",13,",0",10,",0",1,",0",0,",0",0,",0",0,",0",7,",0",0,",0",2,",0",0,",0",22,,,,20040302,",,0",20040331,"+,,0",20040331,"+,,0",,,20040307,",,0",20040329,",,0",-2.8,",0,02,",0,",,0,31,+",0,",,0,31,+",38.1,",,0,07,",25.6,",0,29,",2343.8,0,319.8,",0",114.3,",,,0",,,,,,,0,",,,0",8.02,",0",13.25,",,,0",2.78,",,,0",,,280,"3,W",230,"3,W",13.4,"3,W",18.3,"3,W"
USW00094227,2004-04,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.3,",X",0,0,0,",0",10,",0",7,",0",0,",0",0,",0",0,",0",0,",0",4,",0",0,",0",8,",0",0,",0",14,,4,,20040402,"+,,0",20040430,"+,,0",20040430,"+,,0",,,20040414,",,0",20040426,"+,,0",-2.2,",0,02,+",0,",,0,30,+",0,",,0,30,+",12.2,",,0,14,",27.8,",0,26,+",2578.6,0,234.8,",0",43.5,",,,0",,,,,,,0,",,,0",10.51,",0",17.98,",,,0",3.03,",,,0",,,240,",X",240,",X",15.6,",X",19.7,",X"
USW00094227,2004-05,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.4,",X",0,0,0,",0",15,",0",9,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",7,",0",0,",0",18,,2,,20040509,"+,,0",20040531,"+,,0",20040531,"+,,0",,,20040527,",,0",20040524,",,0",2.8,",0,09,+",0,",,0,31,+",0,",,0,31,+",19.1,",,0,27,",23.9,",0,24,",2746.6,0,168,",0",68.4,",,,0",,,,,,,0,",,,0",12.91,",0",18.34,",,,0",7.49,",,,0",,,230,",X",240,",X",11.2,",X",15.6,",X"
USW00094227,2004-06,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.5,",X",9.5,0,9.5,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",18,",0",0,",0",11,,,,20040616,",,0",20040630,"+,,0",20040630,"+,,0",,,20040613,",,0",20040617,",,0",2.8,",0,16,",0,",,0,30,+",0,",,0,30,+",1.3,",,0,13,",31.7,",0,17,",2823.3,0,76.7,",0",2.8,",,,0",,,,,,,0,",,,0",16.09,",0",22.73,",,,0",9.46,",,,0",,,240,",X",250,",X",11.2,",X",13.9,",X"
USW00094227,2004-07,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.8,",X",59.1,0,49.6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",29,",0",3,",0",11,,1,,20040712,",,0",20040731,"+,,0",20040731,"+,,0",,,20040720,"+,,0",20040723,",,0",7.8,",0,12,",0,",,0,31,+",0,",,0,31,+",0,",T,0,20,+",37.8,",0,23,",19.8,0,19.8,",0",0,",T,,0",,,,,,,0,",,,0",19.29,",0",26.59,",,,0",11.99,",,,0",,,220,",X",230,",X",13,",X",14.8,",X"
USW00094227,2004-08,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.6,",X",107.7,0,48.6,",0",10,",0",6,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,",0",2,",0",21,,4,,20040808,",,0",20040831,"+,,0",20040831,"+,,0",,,20040824,",,0",20040809,",,0",8.9,",0,08,",0,",,0,31,+",0,",,0,31,+",29.2,",,0,24,",35,",0,09,",26.4,0,6.6,",0",91.5,",,,0",,,,,,,0,",,,0",19.69,",0",25.83,",,,0",13.55,",,,0",,,230,",X",230,",X",11.6,",X",13.9,",X"
USW00094227,2004-09,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.4,",X",107.7,0,0,",0",13,",0",10,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",10,",0",0,",0",23,,9,,20040921,",,0",20040930,"+,,0",20040930,"+,,0",,,20040910,",,0",20040907,",,0",4.4,",0,21,",0,",,0,30,+",0,",,0,30,+",21.8,",,0,10,",23.9,",0,07,",146.8,0,120.4,",0",91,",,,0",,,,,,,0,",,,0",14.32,",0",19.6,",,,0",9.04,",,,0",,,230,",X",240,",X",11.6,",X",13.9,",X"
USW00094227,2004-10,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.3,",X",107.7,0,0,",0",16,",0",11,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",5,",0",0,",0",28,,12,,20041027,",,0",20041031,"+,,0",20041031,"+,,0",,,20041017,",,0",20041001,",,0",-1.1,",0,27,",0,",,0,31,+",0,",,0,31,+",22.9,",,0,17,",24.4,",0,01,",374,0,227.2,",0",144.5,",,,0",,,,,,,0,",,,0",11,",0",15.88,",,,0",6.13,",,,0",,,210,",X",220,",X",10.7,",X",14.3,",X"
USW00094227,2004-11,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.8,",X",107.7,0,0,",0",14,",0",10,",0",2,",0",0,",0",0,",0",0,",0",9,",0",0,",0",0,",0",0,",0",29,,17,,20041128,"+,,0",20041130,"+,,0",20041130,"+,,0",,,20041124,",,0",20041107,",,0",-2.8,",0,28,+",0,",,0,30,+",0,",,0,30,+",31,",,0,24,",15,",0,07,",731.1,0,357.1,",0",125.7,",,,0",,,,,,,0,",,,0",6.43,",0",10.26,",,,0",2.6,",,,0",,,200,",X",200,",X",11.2,",X",15.6,",X"
USW00094227,2004-12,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.8,",X",107.7,0,0,",0",18,",0",12,",0",2,",0",,,0,"2,0",0,",0",9,",0",0,",0",0,",0",0,",0",30,,16,,20041228,",,0",,,20041231,"+,2,0",,,20041210,",,0",20041210,",,0",-3.3,",0,28,",,,0,"2,,0,31,+",45,",,0,10,",13.9,",0,10,",1140.2,0,409.1,",0",215.3,",,,0",,,,,,,0,"2,,,0",5.14,",0",8.14,",,,0",2.14,",,,0",,,210,",X",210,",X",12.5,",X",16.1,",X"
USW00094227,2005-01,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.7,",X",0,0,0,",0",21,",0",13,",0",2,",0",0,"3,0",0,"1,0",0,",0",11,",0",0,",0",0,",0",0,",0",25,,11,,20050105,",,0",20050131,"+,3,0",20050131,"+,1,0",,,20050117,",,0",20050119,",,0",-7.2,",0,05,",0,"3,,0,31,+",0,"1,,0,31,+",107.4,",,0,17,",16.1,",0,19,",1556.5,0,416.3,",0",242.9,",,,0",,,,,,,0,"1,,,0",4.9,",0",8.52,",,,0",1.29,",,,0",,,220,",X",210,",X",9.8,",X",13,",X"
USW00094227,2005-02,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2,",X",0,0,0,",0",6,",0",5,",0",0,",0",0,",0",0,",0",0,",0",17,",0",0,",0",0,",0",0,",0",16,,9,,20050222,"+,,0",20050228,"+,,0",20050228,"+,,0",,,20050228,",,0",20050223,"+,,0",-6.1,",0,22,+",0,",,0,28,+",0,",,0,28,+",20.1,",,0,28,",17.2,",0,23,+",1930.7,0,374.2,",0",76.9,",,,0",,,,,,,0,",,,0",4.97,",0",11.32,",,,0",-1.38,",,,0",,,240,",X",240,",X",12.5,",X",15.6,",X"
USW00094227,2005-03,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.6,",X",0,0,0,",0",14,",0",11,",0",1,",0",0,"4,0",0,"1,0",0,",0",10,",0",0,",0",0,",0",0,",0",21,,8,,20050314,",,0",20050331,"+,4,0",20050331,"+,1,0",,,20050326,",,0",20050313,"+,,0",-3.3,",0,14,",0,"4,,0,31,+",0,"1,,0,31,+",68.3,",,0,26,",20.6,",0,13,+",2248.6,0,317.9,",0",188.9,",,,0",,,,,,,0,"1,,,0",8.08,",0",13.85,",,,0",2.31,",,,0",,,170,",X",180,",X",14.8,",X",19.2,",X"
USW00094227,2005-04,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.7,",X",0,0,0,",0",17,",0",14,",0",0,",0",0,",0",0,",0",0,",0",5,",0",0,",0",2,",0",0,",0",20,,4,,20050419,"+,,0",20050430,"+,,0",20050430,"+,,0",,,20050415,",,0",20050422,",,0",-1.1,",0,19,+",0,",,0,30,+",0,",,0,30,+",23.9,",,0,15,",25.6,",0,22,",2518.9,0,270.3,",0",141.7,",,,0",,,,,,,0,",,,0",9.32,",0",14.41,",,,0",4.24,",,,0",,,240,",X",230,",X",14.3,",X",19.2,",X"
USW00094227,2005-05,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.1,",X",3.4,0,3.4,",0",19,",0",13,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",5,",0",1,",0",16,,1,,20050524,"+,,0",20050531,"+,,0",20050531,"+,,0",,,20050518,",,0",20050527,",,0",3.3,",0,24,+",0,",,0,31,+",0,",,0,31,+",25.7,",,0,18,",32.8,",0,27,",2671.2,0,152.3,",0",115.2,",,,0",,,,,,,0,",,,0",13.53,",0",18.93,",,,0",8.13,",,,0",,,230,",X",230,",X",13.4,",X",17,",X"
