STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00003184,2002-06,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",3,",W",760.1,W,411.7,",W",0,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",30,",W",30,",W",,,,,20020611,"+,,W",,,,,,,20020630,"+,,W",20020626,"+,,W",19.4,",W,11,+",,,,,0,",,W,30,+",43.3,",W,26,+",710.7,W,0,",W",0,",,,W",,,32.06,",W",40.06,",,,W",24.05,",,,W",,,240,",W",260,",W",11.2,",W",13,",W"
USW00003184,2002-07,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",3.2,",W",1243.6,W,483.5,",W",4,",W",2,",W",1,",W",,,,,0,",W",0,",W",0,",W",31,",W",31,",W",,,,,20020714,",,W",,,,,,,20020714,",,W",20020702,",,W",21.1,",W,14,",,,,,28.4,",,W,14,",44.4,",W,02,",0,W,0,",W",37.4,",,,W",,,33.93,",W",40.27,",,,W",27.58,",,,W",,,130,",W",110,",W",25,",W",32.2,",W"
USW00003184,2002-08,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.9,",W",1684.5,W,440.9,"1,W",3,",W",1,",W",0,",W",,,,,0,"1,W",0,"1,W",0,"1,W",30,"1,W",30,"1,W",,,,,20020826,",1,W",,,,,,,20020801,",,W",20020810,"+,1,W",22.2,"1,W,26,",,,,,5.1,",,W,01,",43.3,"1,W,10,+",0,W,0,"1,W",6.1,",,,W",,,33.03,"1,W",39.37,"1,,,W",26.69,"1,,,W",0,"5,W",120,",W",130,",W",16.1,",W",23.2,",W"
USW00003184,2002-09,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.9,",W",2034.7,W,350.2,"1,W",6,",W",3,",W",0,",W",,,,,0,"1,W",0,"1,W",0,"1,W",29,"1,W",25,"1,W",,,,,20020930,",1,W",,,,,,,20020906,",,W",20020904,",1,W",17.8,"1,W,30,",,,,,12.4,",,W,06,",42.2,"1,W,04,",0,W,0,"1,W",28,",,,W",,,30.41,"1,W",36.7,"1,,,W",24.12,"1,,,W",,,160,",W",160,",W",16.1,",W",24.1,",W"
USW00003184,2002-10,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.3,",W",2153.9,W,119.2,",W",4,",W",2,",W",0,",W",,,,,0,",W",0,",W",0,",W",29,",W",8,",W",,,,,20021028,",,W",,,,,,,20021026,",,W",20021010,"+,,W",10,",W,28,",,,,,4.8,",,W,26,",33.9,",W,10,+",7,W,7,",W",10.9,",,,W",,,21.95,",W",28.06,",,,W",15.84,",,,W",0,"5,W",260,",W",190,",W",13,",W",17,",W"
USW00003184,2002-11,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.7,",W",2173.6,W,19.7,",W",2,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",28,",W",0,",W",,,,,20021126,"+,,W",,,,,,,20021129,",,W",20021120,",,W",7.2,",W,26,+",,,,,9.4,",,W,29,",30,",W,20,",39,W,32,",W",11.7,",,,W",,,17.92,",W",24.46,",,,W",11.38,",,,W",,,240,",W",40,",W",10.3,",W",12.5,",W"
USW00003184,2002-12,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",1.9,",W",2173.6,W,0,",W",3,",W",2,",W",0,",W",,,,,0,",W",0,",W",0,",W",3,",W",0,",W",,,,,20021230,"+,,W",,,,,,,20021223,",,W",20021206,",,W",2.2,",W,30,+",,,,,3.8,",,W,23,",21.7,",W,06,",251,W,212,",W",8.4,",,,W",,,11.49,",W",16.79,",,,W",6.2,",,,W",0,"2,W",290,",W",280,",W",14.3,",W",17,",W"
USW00003184,2003-01,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",1.9,",W",3.1,W,3.1,"1,W",3,"1,W",1,"1,W",0,"1,W",,,,,0,"1,W",0,"1,W",0,"1,W",21,"1,W",0,"1,W",,,,,20030101,",1,W",,,,,,,20030108,",1,W",20030131,",1,W",3.9,"1,W,01,",,,,,12.2,"1,,W,08,",27.8,"1,W,31,",328,W,77,"1,W",14.3,"1,,,W",,,15.87,"1,W",22.57,"1,,,W",9.16,"1,,,W",,,70,"1,W",90,"1,W",8.9,"1,W",11.6,"1,W"
USW00003184,2003-02,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.4,",W",4.2,W,1.1,",W",8,",W",7,",W",1,",W",,,,,0,",W",0,",W",0,",W",5,",W",0,",W",,,,,20030209,"+,,W",,,,,,,20030213,",,W",20030201,",,W",2.2,",W,09,+",,,,,56.9,",,W,13,",26.7,",W,01,",459.8,W,131.8,",W",108.4,",,,W",,,13.67,",W",18.6,",,,W",8.73,",,,W",,,290,",W",290,",W",13.4,",W",15.6,",W"
USW00003184,2003-03,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.4,",W",14,W,9.8,",W",4,",W",3,",W",0,",W",,,,,0,",W",0,",W",0,",W",20,",W",0,",W",,,,,20030318,",,W",,,,,,,20030316,",,W",20030331,",,W",4.4,",W,18,",,,,,19.3,",,W,16,",30,",W,31,",548.2,W,88.4,",W",41.9,",,,W",,,15.8,",W",22.35,",,,W",9.25,",,,W",0,"2,W",360,",W",350,",W",12.5,",W",14.8,",W"
USW00003184,2003-04,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",3,",W",61.3,W,47.3,",W",1,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",26,",W",0,",W",,,,,20030406,",,W",,,,,,,20030415,",,W",20030427,"+,,W",5.6,",W,06,",,,,,4.6,",,W,15,",31.1,",W,27,+",582.3,W,34.1,",W",4.6,",,,W",,,18.77,",W",25.9,",,,W",11.65,",,,W",0,"4,W",230,",W",230,",W",15.6,",W",20.1,",W"
USW00003184,2003-05,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.8,",W",300.5,W,239.2,",W",1,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",19,",W",,,,,20030510,",,W",,,,,,,20030530,",,W",20030528,",,W",10,",W,10,",,,,,2.8,",,W,30,",41.7,",W,28,",582.3,W,0,",W",2.8,",,,W",,,26.05,",W",33.42,",,,W",18.67,",,,W",0,"5,W",240,",W",210,",W",11.6,",W",14.3,",W"
USW00003184,2003-06,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",3.1,",W",665.9,W,365.4,",W",0,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",30,",W",30,",W",,,,,20030622,"+,,W",,,,,,,20030630,"+,,W",20030628,"+,,W",19.4,",W,22,+",,,,,0,",,W,30,+",42.8,",W,28,+",582.3,W,0,",W",0,",,,W",,,30.51,",W",38.48,",,,W",22.54,",,,W",,,180,",W",250,",W",10.3,",W",13.4,",W"
USW00003184,2003-07,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",3.2,",W",1154.1,W,488.2,"1,W",4,",W",1,",W",0,",W",,,,,0,"1,W",0,"1,W",0,"1,W",30,"1,W",30,"1,W",,,,,20030729,",1,W",,,,,,,20030729,",,W",20030714,",1,W",22.2,"1,W,29,",,,,,4.8,",,W,29,",45.6,"1,W,14,",0,W,0,"1,W",5.7,",,,W",,,34.61,"1,W",41.13,"1,,,W",28.09,"1,,,W",,,140,",W",140,",W",18.3,",W",25.9,",W"
USW00003184,2003-08,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.8,",W",1586.2,W,432.1,"1,W",5,",W",3,",W",1,",W",,,,,0,"1,W",0,"1,W",0,"1,W",30,"1,W",28,"1,W",,,,,20030814,",1,W",,,,,,,20030814,",,W",20030813,"+,1,W",22.2,"1,W,14,",,,,,26.2,",,W,14,",43.3,"1,W,13,+",0,W,0,"1,W",36.1,",,,W",,,32.74,"1,W",38.48,"1,,,W",26.99,"1,,,W",0,"4,W",60,",W",70,",W",17,",W",24.6,",W"
USW00003184,2003-09,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.6,",W",1954.5,W,368.3,",W",2,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",30,",W",29,",W",,,,,20030918,",,W",,,,,,,20030906,",,W",20030903,",,W",20,",W,18,",,,,,5.3,",,W,06,",41.7,",W,03,",0,W,0,",W",5.6,",,,W",,,30.61,",W",37.05,",,,W",24.16,",,,W",0,"4,W",360,",W",360,",W",16.1,",W",19.7,",W"
USW00003184,2003-10,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.5,",W",2203,W,248.5,",W",1,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",22,",W",,,,,20031027,",,W",,,,,,,20031010,",,W",20031001,",,W",12.8,",W,27,",,,,,8.6,",,W,10,",38.9,",W,01,",0,W,0,",W",8.6,",,,W",,,26.35,",W",32.95,",,,W",19.75,",,,W",,,70,",W",180,",W",10.3,",W",13.4,",W"
USW00003184,2003-11,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2,",W",2205.2,W,2.2,",W",5,",W",1,",W",1,",W",,,,,0,",W",0,",W",0,",W",11,",W",0,",W",,,,,20031124,",,W",,,,,,,20031112,",,W",20031119,",,W",4.4,",W,24,",,,,,34.8,",,W,12,",27.2,",W,19,",101.4,W,101.4,",W",38.4,",,,W",,,15.03,",W",20.71,",,,W",9.34,",,,W",0,"4,W",280,",W",320,",W",13.4,",W",16.1,",W"
USW00003184,2003-12,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.2,",W",2206.3,W,1.1,",W",3,",W",1,",W",0,",W",,,,,0,",W",2,",W",0,",W",10,",W",0,",W",,,,,20031229,",,W",,,,,,,20031211,",,W",20031205,",,W",-2.2,",W,29,",,,,,4.6,",,W,11,",25.6,",W,05,",286.8,W,185.4,",W",7.9,",,,W",,,12.39,",W",18.75,",,,W",6.02,",,,W",0,"3,W",250,",W",250,",W",13,",W",15.6,",W"
USW00003184,2004-01,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.3,",W",0.6,W,0.6,"1,W",5,",W",1,",W",0,",W",,,,,0,"1,W",1,"1,W",0,"1,W",8,"1,W",0,"1,W",,,,,20040105,",1,W",,,,,,,20040122,",,W",20040110,"+,1,W",0,"1,W,05,",,,,,8.1,",,W,22,",25.6,"1,W,10,+",446.8,W,160,"1,W",11.3,",,,W",,,13.02,"1,W",18.61,"1,,,W",7.43,"1,,,W",,,120,",W",110,",W",9.8,",W",12.5,",W"
USW00003184,2004-02,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.4,",W",0.6,W,0,",W",3,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",4,",W",0,",W",,,,,20040206,",,W",,,,,,,20040223,",,W",20040217,",,W",1.7,",W,06,",,,,,24.4,",,W,23,",26.7,",W,17,",636.3,W,189.5,",W",26.4,",,,W",,,11.8,",W",17.53,",,,W",6.07,",,,W",0,"1,W",270,",W",270,",W",15.6,",W",17.9,",W"
USW00003184,2004-03,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.7,",W",116.9,W,116.3,",W",5,",W",3,",W",0,",W",,,,,0,",W",0,",W",0,",W",26,",W",7,",W",,,,,20040301,",,W",,,,,,,20040304,",,W",20040320,",,W",5.6,",W,01,",,,,,17,",,W,04,",35,",W,20,",670.4,W,34.1,",W",30.5,",,,W",,,20.98,",W",27.96,",,,W",14.01,",,,W",,,10,",W",20,",W",13,",W",16.5,",W"
USW00003184,2004-04,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",3.3,",W",216.2,W,99.3,",W",3,",W",1,",W",1,",W",,,,,0,",W",0,",W",0,",W",28,",W",4,",W",,,,,20040403,",,W",,,,,,,20040402,",,W",20040426,",,W",10,",W,03,",,,,,44.5,",,W,02,",35.6,",W,26,",683.9,W,13.5,",W",45.3,",,,W",,,21.19,",W",27.69,",,,W",14.69,",,,W",0,"2,W",250,",W",360,",W",15.6,",W",18.3,",W"
USW00003184,2004-05,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",3.1,",W",472.3,W,256.1,",W",0,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",24,",W",,,,,20040513,",,W",,,,,,,20040531,"+,,W",20040531,",,W",15,",W,13,",,,,,0,",,W,31,+",38.3,",W,31,",683.9,W,0,",W",0,",,,W",,,26.59,",W",34.3,",,,W",18.89,",,,W",,,250,",W",250,",W",12.5,",W",14.8,",W"
USW00003184,2004-06,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.9,",W",840.7,W,368.4,",W",0,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",30,",W",30,",W",,,,,20040610,",,W",,,,,,,20040630,"+,,W",20040625,"+,,W",16.7,",W,10,",,,,,0,",,W,30,+",41.7,",W,25,+",683.9,W,0,",W",0,",,,W",,,30.61,",W",38.65,",,,W",22.58,",,,W",,,260,",W",170,",W",11.2,",W",16.5,",W"
USW00003184,2004-07,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",3.1,",W",1302.6,W,461.9,",W",1,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",31,",W",,,,,20040701,",,W",,,,,,,20040726,",,W",20040721,"+,,W",18.9,",W,01,",,,,,0.8,",,W,26,",43.3,",W,21,+",0,W,0,",W",0.8,",,,W",,,33.23,",W",40.02,",,,W",26.45,",,,W",,,10,",W",10,",W",17.4,",W",23.2,",W"
USW00003184,2004-08,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.9,",W",1734,W,431.4,",W",4,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",30,",W",,,,,20040822,",,W",,,,,,,20040813,"+,,W",20040808,",,W",22.2,",W,22,",,,,,1.5,",,W,13,+",43.3,",W,08,",0,W,0,",W",4.1,",,,W",,,32.25,",W",38.35,",,,W",26.15,",,,W",0,"2,W",150,",W",140,",W",19.7,",W",23.7,",W"
USW00003184,2004-09,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",3,",W",2070.7,W,336.7,",W",3,",W",2,",W",0,",W",,,,,0,",W",0,",W",0,",W",30,",W",25,",W",,,,,20040921,",,W",,,,,,,20040918,",,W",20040911,",,W",14.4,",W,21,",,,,,17.8,",,W,18,",41.1,",W,11,",0,W,0,",W",32.6,",,,W",,,29.56,",W",35.8,",,,W",23.31,",,,W",0,"1,W",160,",W",200,",W",15.6,",W",19.2,",W"
USW00003184,2004-10,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.8,",W",2216.6,W,145.9,",W",3,",W",2,",W",0,",W",,,,,0,",W",0,",W",0,",W",27,",W",10,",W",,,,,20041031,"+,,W",,,,,,,20041028,",,W",20041009,"+,,W",8.9,",W,31,+",,,,,12.2,",,W,28,",35.6,",W,09,+",18.3,W,18.3,",W",24.2,",,,W",,,22.45,",W",28.39,",,,W",16.51,",,,W",,,220,",W",240,",W",14.8,",W",18.3,",W"
USW00003184,2004-11,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.5,",W",2227.5,W,10.9,",W",7,",W",4,",W",0,",W",,,,,0,",W",0,",W",0,",W",12,",W",0,",W",,,,,20041130,",,W",,,,,,,20041122,",,W",20041106,",,W",0.6,",W,30,",,,,,9.9,",,W,22,",30,",W,06,",137.5,W,119.2,",W",29.8,",,,W",,,14.72,",W",19.91,",,,W",9.53,",,,W",,,270,",W",240,",W",11.6,",W",14.3,",W"
USW00003184,2004-12,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.2,",W",2227.5,W,0,",W",5,",W",5,",W",0,",W",,,,,0,",W",1,",W",0,",W",6,",W",0,",W",,,,,20041225,",,W",,,,,,,20041229,",,W",20041211,",,W",-0.6,",W,25,",,,,,25.1,",,W,29,",24.4,",W,11,",330.5,W,193,",W",49.2,",,,W",,,12.11,",W",17.95,",,,W",6.27,",,,W",0,"2,W",180,",W",180,",W",11.2,",W",13.9,",W"
USW00003184,2005-01,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",1.9,",W",0.3,B,0.3,",W",9,",W",4,",W",0,",W",,,,,0,",W",0,",W",0,",W",8,",W",0,",W",,,,,20050113,",,W",,,,,,,20050104,",,W",20050119,",,W",1.1,",W,13,",,,,,21.8,",,W,04,",26.7,",W,19,",496.5,B,166,",W",69.9,",,,W",,,12.99,",W",18.19,",,,W",7.78,",,,W",0,"1,W",280,",W",280,",W",13.4,",W",15.6,",W"
USW00003184,2005-02,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.4,",W",0.3,B,0,",W",15,",W",10,",W",0,",W",,,,,0,",W",0,",W",0,",W",3,",W",0,",W",,,,,20050208,",,W",,,,,,,20050211,",,W",20050217,",,W",4.4,",W,08,",,,,,24.6,",,W,11,",22.2,",W,17,",621.3,B,124.8,",W",102,",,,W",,,13.88,",W",18.59,",,,W",9.16,",,,W",,,270,",W",270,",W",11.2,",W",13.9,",W"
USW00003184,2005-03,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.6,",W",4.5,B,4.2,",W",8,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",17,",W",0,",W",,,,,20050315,",,W",,,,,,,20050320,",,W",20050311,",,W",2.8,",W,15,",,,,,2.3,",,W,20,",30.6,",W,11,",721.3,B,100,",W",10.7,",,,W",,,15.24,",W",21.84,",,,W",8.65,",,,W",,,350,",W",340,",W",13.9,",W",17,",W"
USW00003184,2005-04,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",3.1,",W",67.8,B,63.3,",W",1,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",30,",W",4,",W",,,,,20050410,",,W",,,,,,,20050423,",,W",20050416,"+,,W",5.6,",W,10,",,,,,7.6,",,W,23,",33.9,",W,16,+",731.9,B,10.6,",W",7.6,",,,W",,,20.09,",W",27.91,",,,W",12.27,",,,W",,,260,",W",240,",W",15.6,",W",20.1,",W"
USW00003184,2005-05,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.7,",W",302.7,B,234.9,",W",0,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",20,",W",,,,,20050511,",,W",,,,,,,20050531,"+,,W",20050522,",,W",11.1,",W,11,",,,,,0,",,W,31,+",42.2,",W,22,",731.9,B,0,",W",0,",,,W",,,25.91,",W",33.95,",,,W",17.88,",,,W",,,240,",W",180,",W",12.5,",W",15.6,",W"
USW00003184,2005-06,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.9,",W",657.7,B,355,",W",0,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",30,",W",29,",W",,,,,20050608,"+,,W",,,,,,,20050623,"+,,W",20050621,",,W",17.8,",W,08,+",,,,,0,",T,W,23,+",45,",W,21,",731.9,B,0,",W",0,",T,,W",,,30.17,",W",38.13,",,,W",22.2,",,,W",,,240,",W",250,",W",16.1,",W",24.1,",W"
USW00003184,2005-07,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",3.1,",W",1153.4,B,495.7,",W",3,",W",2,",W",1,",W",,,,,0,",W",0,",W",0,",W",31,",W",31,",W",,,,,20050731,",,W",,,,,,,20050726,",,W",20050712,",,W",21.7,",W,31,",,,,,39.6,",,W,26,",46.1,",W,12,",0,B,0,",W",62.2,",,,W",,,34.32,",W",41.76,",,,W",26.89,",,,W",,,360,",W",350,",W",18.3,",W",26.4,",W"
USW00003184,2005-08,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.5,",B",1576,B,422.6,",B",4,",B",2,",B",0,",B",,,,,0,",B",0,",B",0,",B",31,",B",31,",B",,,,,20050802,",,B",,,,,,,20050802,",,B",20050829,"+,,B",21.1,",B,02,",,,,,12.2,",,B,02,",43.3,",B,29,+",0,B,0,",B",19.1,",,,B",,,31.97,",B",38.13,",,,B",25.8,",,,B",,,140,",B",140,",B",14.8,",B",18.3,",B"
USW00003184,2005-09,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.3,",B",1918,B,342,",B",1,",B",1,",B",1,",B",,,,,0,",B",0,",B",0,",B",30,",B",30,",B",,,,,20050917,",,B",,,,,,,20050903,",,B",20050901,",,B",17.8,",B,17,",,,,,27.7,",,B,03,",40.6,",B,01,",0,B,0,",B",27.7,",,,B",,,29.73,",B",36.69,",,,B",22.78,",,,B",,,20,",B",130,",B",14.8,",B",17,",B"
USW00003184,2005-10,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.4,",B",2087.9,B,169.9,",B",3,",B",2,",B",0,",B",,,,,0,",B",0,",B",0,",B",31,",B",10,",B",,,,,20051019,",,B",,,,,,,20051018,",,B",20051007,"+,,B",12.2,",B,19,",,,,,7.6,",,B,18,",35.6,",B,07,+",0.1,B,0.1,",B",11.5,",,,B",,,23.81,",B",30.3,",,,B",17.33,",,,B",,,240,",B",230,",B",14.8,",B",18.3,",B"
USW00003184,2005-11,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.2,",B",2112.9,B,25,",B",0,",B",0,",B",0,",B",,,,,0,",B",0,",B",0,",B",26,",B",0,",B",,,,,20051129,",,B",,,,,,,20051124,",,B",20051101,",,B",2.8,",B,29,",,,,,0,",T,B,24,",31.1,",B,01,",43.7,B,43.6,",B",0,",T,,B",,,17.71,",B",24.78,",,,B",10.64,",,,B",,,240,",B",20,",B",10.3,",B",13.4,",B"
USW00003184,2005-12,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",1.5,",B",2112.9,B,0,",B",0,",B",0,",B",0,",B",,,,,0,",B",2,",B",0,",B",10,",B",0,",B",,,,,20051217,"+,,B",,,,,,,20051231,"+,,B",20051224,",,B",-0.6,",B,17,+",,,,,0,",,B,31,+",25.6,",B,24,",220.9,B,177.2,",B",0,",,,B",,,12.62,",B",19.62,",,,B",5.62,",,,B",,,30,",B",30,",B",7.2,",B",8,",B"
USW00003184,2006-01,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.2,",W",0.5,W,0.5,",W",0,",W",0,",W",0,",W",,,,,0,",W",2,",W",0,",W",14,",W",0,",W",,,,,20060117,",,W",,,,,2,,20060114,",,W",20060105,",,W",-0.5,",W,17,",,,,,0,",T,W,14,",27.8,",W,05,",386.1,W,165.2,",W",0,",T,,W",,,13.02,",W",20.46,",,,W",5.58,",,,W",,,360,",W",350,",W",11.2,",W",15.7,",W"
USW00003184,2006-02,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2,"1,W",5.4,W,4.9,",W",0,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",20,",W",0,",W",,,,,20060222,"+,,W",,,,,1,,20060228,",,W",20060208,",,W",2.8,",W,22,+",,,,,0,",T,W,28,",29.4,",W,08,",482.2,W,96.1,",W",0,",T,,W",,,15.08,",W",22.65,",,,W",7.5,",,,W",,,230,",W",240,",W",11.2,",W",13.9,",W"
USW00003184,2006-03,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.8,",W",14,W,8.6,",W",5,",W",2,",W",1,",W",,,,,0,",W",0,",W",0,",W",20,",W",0,",W",1,,,,20060322,"+,,W",,,,,1,,20060311,",,W",20060325,",,W",3.3,",W,22,+",,,,,35.8,",,W,11,",28.3,",W,25,",594.7,W,112.5,",W",48.6,",,,W",,,14.98,",W",20.88,",,,W",9.09,",,,W",,,250,",W",260,",W",13.4,",W",17.9,",W"
USW00003184,2006-04,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.7,",W",87.9,W,73.9,",W",0,",W",0,",W",0,",W",,,,,0,",W",0,",W",0,",W",29,",W",4,",W",1,,,,20060406,",,W",,,,,1,,20060428,"+,,W",20060430,",,W",7.8,",W,06,",,,,,0,",T,W,28,+",34.4,",W,30,",603,W,8.3,",W",0,",T,,W",,,20.52,",W",27.81,",,,W",13.22,",,,W",,,230,",W",220,",W",16.5,",W",20.6,",W"
USW00003184,2006-05,33.69021,-112.06616,453.4,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US",2.9,",W",365,W,277.1,",W",1,",W",1,",W",0,",W",,,,,0,",W",0,",W",0,",W",31,",W",26,",W",,,,,20060529,"+,,W",,,,,2,,20060516,",,W",20060521,",,W",15.6,",W,29,+",,,,,4.3,",,W,16,",39.4,",W,21,",603,W,0,",W",4.3,",,,W",,,27.27,",W",35.33,",,,W",19.22,",,,W",,,220,",W",220,",W",14.8,",W",18.3,",W"
