STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00023213,2002-02,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.5,",X",0,0,0,",0",9,",0",4,",0",0,",0",,,,,0,",0",5,",0",0,",0",5,",0",0,",0",25,,16,,20020204,",,0",,,,,,,20020216,",,0",20020227,",,0",-1.1,",0,04,",,,,,13.5,",,0,16,",25.6,",0,27,",1120.9,0,225.8,",0",42.5,",,,0",,,,,,,,,10.27,",0",17.16,",,,0",3.38,",,,0",0,",W",20,",X",20,",X",12.5,",X",16.1,",X"
USW00023213,2002-03,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.5,",X",0,0,0,",0",9,",0",7,",0",0,",0",,,,,0,",0",1,",0",0,",0",7,",0",0,",0",18,,4,,20020308,",,0",,,,,,,20020322,",,0",20020328,",,0",-0.6,",0,08,",,,,,14.5,",,0,22,",26.1,",0,28,",1356.9,0,236,",0",68.2,",,,0",,,,,,,,,10.72,",0",17.53,",,,0",3.92,",,,0",0,"3,W",330,",X",30,",X",12.5,",X",15.6,",X"
USW00023213,2002-04,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.3,",X",0.6,0,0.6,",0",6,",0",4,",0",0,",0",,,,,0,",0",0,",0",0,",0",11,",0",0,",0",21,,6,,20020428,"+,,0",,,,,,,20020430,",,0",20020413,",,0",1.1,",0,28,+",,,,,6.6,",,0,30,",28.9,",0,13,",1516.4,0,159.5,",0",18.8,",,,0",,,,,,,,,13.04,",0",19.37,",,,0",6.7,",,,0",,,300,",X",280,",X",12.5,",X",16.5,",X"
USW00023213,2002-05,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.5,",X",8.2,0,7.6,",0",2,",0",2,",0",0,",0",,,,,0,",0",0,",0",0,",0",23,",0",0,",0",22,,8,,20020509,",,0",,,,,1,,20020520,",,0",20020529,",,0",2.8,",0,09,",,,,,8.4,",,0,20,",31.7,",0,29,",1619.4,0,103,",0",15.5,",,,0",,,,,,,,,15.25,",0",23.61,",,,0",6.9,",,,0",0,"1,W",340,",X",330,",X",10.3,",X",13.9,",X"
USW00023213,2002-06,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.9,",X",67.8,0,59.6,",0",0,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",28,",0",7,",0",16,,2,,20020616,",,0",,,,,,,20020609,"+,,0",20020605,",,0",5,",0,16,",,,,,0,",T,0,09,+",37.8,",0,05,",1638,0,18.6,",0",0,",T,,0",,,,,,,,,19.7,",0",28.99,",,,0",10.41,",,,0",0,"2,",350,",X",350,",X",12.5,",X",14.8,",X"
USW00023213,2002-07,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.4,",X",119.1,0,51.3,",0",0,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",30,",0",5,",0",22,,4,,20020724,",,0",,,,,,,20020712,",,0",20020709,",,0",7.2,",0,24,",,,,,0,",T,0,12,",39.4,",0,09,",8.7,0,8.7,",0",0,",T,,0",,,,,,,,,19.71,",0",28.24,",,,0",11.18,",,,0",,,240,",X",240,",X",8,",X",9.8,",X"
USW00023213,2002-08,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.3,",X",160.3,0,41.2,"3,0",0,",0",0,",0",0,",0",,,,,0,"3,0",0,"3,0",0,"3,0",26,"3,0",6,"3,0",25,,4,,20020826,"+,3,0",,,,,,,20020805,",,0",20020809,",3,0",7.8,"3,0,26,+",,,,,0,",T,0,05,",38.3,"3,0,09,",21.2,0,12.5,"3,0",0,",T,,0",,,,,,,,,19.36,"3,0",27.86,"3,,,0",10.86,"3,,,0",0,"4,",310,",X",330,",X",9.4,",X",11.2,",X"
USW00023213,2002-09,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.1,",X",204.6,0,44.3,",0",0,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",28,",0",10,",0",20,,9,,20020925,",,0",,,,,,,20020930,"+,,0",20020901,",,0",5.6,",0,25,",,,,,0,",,0,30,+",37.8,",0,01,",49.3,0,28.1,",0",0,",,,0",,,,,,,,,18.87,",0",29.16,",,,0",8.59,",,,0",0,"4,W",320,",X",300,",X",9.8,",X",11.6,",X"
USW00023213,2002-10,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.7,",X",214.9,0,10.3,",0",2,",0",0,",0",0,",0",,,,,0,",0",1,",0",0,",0",21,",0",4,",0",19,,6,,20021031,",,0",,,,,,,20021025,",,0",20021007,",,0",-1.1,",0,31,",,,,,1,",,0,25,",35.6,",0,07,",152.8,0,103.5,",0",1.3,",,,0",,,,,,,,,15.33,",0",24.3,",,,0",6.35,",,,0",0,"2,W",310,",X",310,",X",8,",X",10.7,",X"
USW00023213,2002-11,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.6,",X",214.9,0,0,",0",6,",0",5,",0",1,",0",,,,,0,",0",2,",0",0,",0",14,",0",0,",0",24,,18,,20021130,",,0",,,,,1,,20021107,",,0",20021126,"+,,0",-0.6,",0,30,",,,,,59.9,",,0,07,",24.4,",0,26,+",335.1,0,182.3,",0",87.3,",,,0",,,,,,,,,12.26,",0",19.79,",,,0",4.72,",,,0",,,30,",X",180,",X",14.8,",X",20.1,",X"
USW00023213,2002-12,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.3,",X",214.9,0,0,",0",21,",0",16,",0",5,",0",,,,,0,",0",1,",0",0,",0",0,",0",0,",0",31,,19,,20021223,",,0",,,,,2,,20021213,",,0",20021205,"+,,0",-0.6,",0,23,",,,,,116.8,",,0,13,",18.3,",0,05,+",616,0,280.9,",0",377.8,",,,0",,,,,,,,,9.27,",0",14.1,",,,0",4.45,",,,0",,,180,",W",270,",W",17.9,",W",24.1,",W"
USW00023213,2003-01,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.1,",X",0,0,0,",0",12,",0",9,",0",1,",0",,,,,0,",0",0,",0",0,",0",1,",0",0,",0",30,,23,,20030107,",,0",,,,,,,20030112,",,0",20030106,",,0",0.6,",0,07,",,,,,32.3,",,0,12,",21.1,",0,06,",852.6,0,236.6,",0",139.2,",,,0",,,,,,,,,10.7,",0",14.93,",,,0",6.47,",,,0",0,"1,W",30,",X",30,",X",17.4,",X",21.5,",X"
USW00023213,2003-02,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.8,",X",0,0,0,",0",7,",0",5,",0",1,",0",,,,,0,",0",5,",0",0,",0",0,",0",0,",0",21,,16,,20030209,"+,,0",,,,,,,20030215,",,0",20030222,"+,,0",-2.2,",0,09,+",,,,,25.4,",,0,15,",20,",0,22,+",1093.1,0,240.5,",0",54.7,",,,0",,,,,,,,,9.74,",0",16.55,",,,0",2.94,",,,0",,,20,",X",310,",X",11.2,",X",14.8,",X"
USW00023213,2003-03,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2,",X",0,0,0,",0",9,",0",5,",0",1,",0",,,,,0,",0",2,",0",0,",0",6,",0",0,",0",24,,13,,20030307,"+,,0",,,,,,,20030314,",,0",20030330,",,0",0,",0,07,+",,,,,26.2,",,0,14,",26.1,",0,30,",1282,0,188.9,",0",80.4,",,,0",,,,,,,,,12.24,",0",19.12,",,,0",5.36,",,,0",0,",W",170,",X",180,",X",11.6,",X",14.3,",X"
USW00023213,2003-04,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.9,",X",0,0,0,",0",16,",0",12,",0",1,",0",,,,,0,",0",1,",0",0,",0",3,",0",0,",0",28,,9,,20030403,",,0",,,,,,,20030412,",,0",20030409,",,0",0,",0,03,",,,,,37.1,",,0,12,",22.8,",0,09,",1514,0,232,",0",129.7,",,,0",,,,,,,,,10.6,",0",16.39,",,,0",4.81,",,,0",,,280,",X",280,",X",11.2,",X",13,",X"
USW00023213,2003-05,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.4,",X",8.1,0,8.1,",0",4,",0",2,",0",0,",0",,,,,0,",0",0,",0",0,",0",21,",0",1,",0",17,,6,,20030509,",,0",,,,,,,20030502,",,0",20030528,",,0",2.8,",0,09,",,,,,9.9,",,0,02,",33.9,",0,28,",1606.6,0,92.6,",0",20.9,",,,0",,,,,,,,,15.61,",0",23.42,",,,0",7.79,",,,0",,,290,",X",290,",X",9.8,",X",13,",X"
USW00023213,2003-06,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.6,",X",50.7,0,42.6,",0",0,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",24,",0",6,",0",11,,2,,20030613,",,0",,,,,,,20030630,"+,,0",20030627,",,0",6.1,",0,13,",,,,,0,",T,0,30,+",38.9,",0,27,",1634.1,0,27.5,",0",0,",T,,0",,,,,,,,,18.84,",0",27.29,",,,0",10.38,",,,0",,,320,",X",310,",X",9.8,",X",11.6,",X"
USW00023213,2003-07,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.5,",X",125.4,0,74.7,",0",2,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",31,",0",11,",0",11,,5,,20030704,"+,,0",,,,,1,,20030725,",,0",20030717,",,0",6.7,",0,04,+",,,,,1.5,",,0,25,",37.8,",0,17,",4.1,0,4.1,",0",1.8,",,,0",,,,,,,,,20.61,",0",30.56,",,,0",10.66,",,,0",,,310,",X",330,",X",8,",X",10.7,",X"
USW00023213,2003-08,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.2,",X",177.1,0,51.7,",0",0,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",31,",0",4,",0",17,,4,,20030815,",,0",,,,,,,20030830,"+,,0",20030825,",,0",7.8,",0,15,",,,,,0,",T,0,30,+",36.1,",0,25,",5.5,0,1.4,",0",0,",T,,0",,,,,,,,,19.96,",0",28.62,",,,0",11.29,",,,0",0,",W",240,",X",260,",X",9.4,",X",10.7,",X"
USW00023213,2003-09,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.9,",X",232.4,0,55.3,",0",2,",0",1,",0",0,",0",,,,,0,",0",0,",0",0,",0",30,",0",9,",0",15,,5,,20030930,",,0",,,,,1,,20030903,",,0",20030922,"+,,0",5.6,",0,30,",,,,,2.5,",,0,03,",39.4,",0,22,+",16.6,0,11.1,",0",2.8,",,,0",,,,,,,,,19.81,",0",29.44,",,,0",10.17,",,,0",0,"3,W",300,",X",310,",X",8.9,",X",10.7,",X"
USW00023213,2003-10,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.8,",X",249.6,0,17.2,",0",1,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",29,",0",7,",0",13,,5,,20031031,"+,,0",,,,,2,,20031017,",,0",20031027,",,0",2.2,",0,31,+",,,,,0.5,",,0,17,",36.1,",0,27,",60.3,0,43.7,",0",0.5,",,,0",,,,,,,,,17.48,",0",28.19,",,,0",6.77,",,,0",0,"2,W",300,",X",300,",X",13,",X",14.8,",X"
USW00023213,2003-11,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.7,",X",249.6,0,0,",0",13,",0",7,",0",1,",0",,,,,0,",0",8,",0",0,",0",2,",0",0,",0",27,,10,,20031123,",,0",,,,,2,,20031108,",,0",20031112,",,0",-3.3,",0,23,",,,,,34.8,",,0,08,",23.3,",0,12,",303.9,0,243.6,",0",89.6,",,,0",,,,,,,,,10.21,",0",16.13,",,,0",4.3,",,,0",0,",W",320,",X",310,",X",9.8,",X",11.6,",X"
USW00023213,2003-12,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.9,",X",249.6,0,0,",0",20,",0",16,",0",4,",0",,,,,0,",0",7,",0",0,",0",0,",0",0,",0",28,,9,,20031227,",,0",,,,,2,,20031229,",,0",20031203,",,0",-2.2,",0,27,",,,,,84.3,",,0,29,",18.3,",0,03,",589.5,0,285.6,",0",320.7,",,,0",,,,,,,,,9.12,",0",13.56,",,,0",4.68,",,,0",0,"3,W",190,",X",200,",X",14.3,",X",17.9,",X"
USW00023213,2004-01,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.5,",X",0,0,0,",0",13,",0",9,",0",2,",0",,,,,0,",0",6,",0",0,",0",0,",0",0,",0",27,,17,,20040104,"+,,0",,,,,,,20040101,",,0",20040121,",,0",-2.8,",0,04,+",,,,,41.4,",,0,01,",17.8,",0,21,",888.1,0,298.6,",0",114.4,",,,0",,,,,,,,,8.7,",0",13.3,",,,0",4.11,",,,0",,,180,",X",200,",X",13,",X",17,",X"
USW00023213,2004-02,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.2,",X",0,0,0,",0",18,",0",11,",0",3,",0",,,,,0,",0",4,",0",0,",0",0,",0",0,",0",23,,7,,20040212,"+,,0",,,,,,,20040216,",,0",20040209,",,0",-0.6,",0,12,+",,,,,98,",,0,16,",20.6,",0,09,",1130.8,0,242.7,",0",261.7,",,,0",,,,,,,,,9.96,",0",15.21,",,,0",4.72,",,,0",0,",W",180,",X",190,",X",13.4,",X",17,",X"
USW00023213,2004-03,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.2,",W",8,0,8,",0",6,",0",2,",0",0,",0",,,,,0,",0",0,",0",0,",0",20,",0",0,",0",27,,26,,20040304,",,0",,,,,,,20040325,",,0",20040316,",,0",3.3,",0,04,",,,,,20.3,",,0,25,",31.7,",0,16,",1237.1,0,106.3,",0",35.6,",,,0",,,,,,,,,15.16,",0",23.55,",,,0",6.78,",,,0",,,30,",W",30,",W",9.8,",W",13,",W"
USW00023213,2004-04,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.4,",X",17.9,0,9.9,",0",7,",0",3,",0",0,",0",,,,,0,",0",0,",0",0,",0",16,",0",2,",0",15,,8,,20040416,",,0",,,,,,,20040419,",,0",20040426,",,0",1.7,",0,16,",,,,,13.7,",,0,19,",34.4,",0,26,",1359,0,121.9,",0",26,",,,0",,,,,,,,,14.6,",0",22.43,",,,0",6.77,",,,0",0,"3,W",30,",X",340,",X",11.2,",X",14.3,",X"
USW00023213,2004-05,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.6,",X",25.7,0,7.8,",0",1,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",29,",0",2,",0",11,,5,,20040513,",,0",,,,,,,20040507,",,0",20040531,"+,,0",5.6,",0,13,",,,,,0.3,",,0,07,",32.2,",0,31,+",1417.5,0,58.5,",0",0.3,",,,0",,,,,,,,,16.7,",0",25.01,",,,0",8.39,",,,0",,,310,",X",320,",X",10.3,",X",13.4,",X"
USW00023213,2004-06,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.9,",X",56.5,0,30.8,",0",0,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",27,",0",7,",0",9,,1,,20040611,",,0",,,,,,,20040623,"+,,0",20040615,",,0",6.1,",0,11,",,,,,0,",T,0,23,+",35.6,",0,15,",1435,0,17.5,",0",0,",T,,0",,,,,,,,,18.78,",0",27.61,",,,0",9.94,",,,0",,,310,",X",310,",X",11.2,",X",14.8,",X"
USW00023213,2004-07,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.6,",X",96.5,0,40,",0",0,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",30,",0",3,",0",24,,3,,20040715,",,0",,,,,,,20040718,"+,,0",20040719,"+,,0",7.8,",0,15,",,,,,0,",T,0,18,+",32.8,",0,19,+",7.6,0,7.6,",0",0,",T,,0",,,,,,,,,19.38,",0",27.32,",,,0",11.44,",,,0",,,260,",X",260,",X",9.4,",X",10.7,",X"
USW00023213,2004-08,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.3,",X",168.3,0,71.8,",0",0,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",31,",0",10,",0",18,,5,,20040815,"+,,0",,,,,,,20040825,"+,,0",20040828,",,0",8.9,",0,15,+",,,,,0,",T,0,25,+",37.2,",0,28,",10.7,0,3.1,",0",0,",T,,0",,,,,,,,,20.55,",0",29.31,",,,0",11.79,",,,0",,,240,",X",250,",X",9.4,",X",10.3,",X"
USW00023213,2004-09,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.2,",X",241.4,0,73.1,",0",2,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",29,",0",15,",0",8,,3,,20040920,",,0",,,,,,,20040919,",,0",20040907,",,0",4.4,",0,20,",,,,,1,",,0,19,",37.8,",0,07,",29.1,0,18.4,",0",1.3,",,,0",,,,,,,,,20.15,",0",30.46,",,,0",9.85,",,,0",0,"3,W",30,",X",30,",X",11.2,",X",13.9,",X"
USW00023213,2004-10,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2,",X",254.5,0,13.1,",0",8,",0",6,",0",1,",0",,,,,0,",0",0,",0",0,",0",16,",0",3,",0",23,,10,,20041028,",,0",,,,,1,,20041019,",,0",20041013,",,0",1.1,",0,28,",,,,,47.8,",,0,19,",37.2,",0,13,",139.7,0,110.6,",0",89.2,",,,0",,,,,,,,,15.19,",0",23.11,",,,0",7.26,",,,0",,,130,",X",140,",X",12.5,",X",16.1,",X"
USW00023213,2004-11,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.8,",X",254.5,0,0,",0",9,",0",5,",0",0,",0",,,,,0,",0",5,",0",0,",0",4,",0",0,",0",23,,12,,20041129,",,0",,,,,,,20041127,",,0",20041101,",,0",-2.8,",0,29,",,,,,22.9,",,0,27,",23.3,",0,01,",364.2,0,224.5,",0",68.2,",,,0",,,,,,,,,10.85,",0",17.13,",,,0",4.57,",,,0",,,30,",X",30,",X",16.1,",X",19.7,",X"
USW00023213,2004-12,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.7,",X",254.5,0,0,",0",12,",0",9,",0",5,",0",,,,,0,",0",9,",0",0,",0",2,",0",0,",0",28,,16,,20041204,"+,,0",,,,,2,,20041227,",,0",20041221,",,0",-3.3,",0,04,+",,,,,56.9,",,0,27,",22.2,",0,21,",652.3,0,288.1,",0",278.9,",,,0",,,,,,,,,9.04,",0",14.19,",,,0",3.89,",,,0",,,180,",X",170,",X",12.5,",X",17,",X"
USW00023213,2005-01,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.4,",X",0,0,0,",0",14,",0",11,",0",1,",0",,,,,0,",0",5,",0",0,",0",0,",0",0,",0",31,,25,,20050113,"+,,0",,,,,1,,20050107,",,0",20050131,"+,,0",-1.1,",0,13,+",,,,,26.7,",,0,07,",18.3,",0,31,+",981.7,0,329.4,",0",120.6,",,,0",,,,,,,,,7.71,",0",12.28,",,,0",3.14,",,,0",0,",W",130,",X",170,",X",11.2,",X",13.9,",X"
USW00023213,2005-02,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.9,",X",0,0,0,",0",14,",0",8,",0",1,",0",,,,,0,",0",1,",0",0,",0",2,",0",0,",0",18,,5,,20050203,",,0",,,,,1,,20050227,",,0",20050201,",,0",0,",0,03,",,,,,28.7,",,0,27,",25,",0,01,",1179.4,0,197.7,",0",100.9,",,,0",,,,,,,,,11.27,",0",16.56,",,,0",5.99,",,,0",,,20,",X",120,",X",10.3,",X",11.6,",X"
USW00023213,2005-03,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.4,",X",0,0,0,",0",12,",0",10,",0",1,",0",,,,,0,",0",0,",0",0,",0",10,",0",0,",0",24,,14,,20050325,"+,,0",,,,,1,,20050321,",,0",20050310,",,0",1.1,",0,25,+",,,,,46.5,",,0,21,",29.4,",0,10,",1353.6,0,174.2,",0",157.7,",,,0",,,,,,,,,12.71,",0",19.16,",,,0",6.27,",,,0",,,10,",X",10,",X",12.5,",X",14.8,",X"
USW00023213,2005-04,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.5,",X",0,0,0,",0",9,",0",5,",0",0,",0",,,,,0,",0",0,",0",0,",0",7,",0",0,",0",19,,8,,20050413,",,0",,,,,,,20050403,",,0",20050422,",,0",1.1,",0,13,",,,,,15.7,",,0,03,",26.1,",0,22,",1529.2,0,175.6,",0",49.6,",,,0",,,,,,,,,12.48,",0",19.58,",,,0",5.38,",,,0",,,280,",X",260,",X",11.2,",X",13.9,",X"
USW00023213,2005-05,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.4,",X",3.1,0,3.1,",0",9,",0",6,",0",2,",0",,,,,0,",0",0,",0",0,",0",22,",0",0,",0",18,,8,,20050510,",,0",,,,,,,20050518,",,0",20050531,"+,,0",3.9,",0,10,",,,,,53.6,",,0,18,",28.9,",0,31,+",1616.2,0,87,",0",128.4,",,,0",,,,,,,,,15.63,",0",22.45,",,,0",8.8,",,,0",,,230,",X",230,",X",10.3,",X",13.9,",X"
USW00023213,2005-06,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.7,",X",24.2,0,21.1,",0",6,",0",2,",0",0,",0",,,,,0,",0",0,",0",0,",0",25,",0",1,",0",21,,6,,20050607,",,0",,,,,,,20050616,",,0",20050613,",,0",4.4,",0,07,",,,,,10.9,",,0,16,",32.8,",0,13,",1659.2,0,43,",0",21.2,",,,0",,,,,,,,,17.6,",0",25.01,",,,0",10.19,",,,0",,,300,",X",290,",X",9.8,",X",13.4,",X"
USW00023213,2005-07,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.5,",X",93.8,0,69.6,",0",0,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",31,",0",8,",0",26,,6,,20050726,"+,,0",,,,,,,20050731,"+,,0",20050723,",,0",9.4,",0,26,+",,,,,0,",,0,31,+",38.3,",0,23,",0.3,0,0.3,",0",0,",,,0",,,,,,,,,20.57,",0",29.81,",,,0",11.33,",,,0",,,230,",X",240,",X",8.9,",X",10.7,",X"
USW00023213,2005-08,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2.3,",X",138.6,0,44.8,",0",0,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",31,",0",7,",0",29,,17,,20050829,",,0",,,,,,,20050831,"+,,0",20050831,",,0",7.2,",0,29,",,,,,0,",,0,31,+",36.7,",0,31,",13.2,0,12.9,",0",0,",,,0",,,,,,,,,19.36,",0",28.42,",,,0",10.31,",,,0",,,280,",X",320,",X",8,",X",10.3,",X"
USW00023213,2005-09,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,2,",X",150.3,0,11.7,",0",0,",0",0,",0",0,",0",,,,,0,",0",0,",0",0,",0",28,",0",4,",0",26,,9,,20050925,",,0",,,,,,,20050908,",,0",20050928,",,0",3.9,",0,25,",,,,,0,",T,0,08,",36.7,",0,28,",48.6,0,35.4,",0",0,",T,,0",,,,,,,,,17.54,",0",26.34,",,,0",8.75,",,,0",,,310,",X",310,",X",8.9,",X",11.6,",X"
USW00023213,2005-10,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.9,",X",152.5,0,2.2,",0",4,",0",2,",0",0,",0",,,,,0,",0",0,",0",0,",0",24,",0",0,",0",22,,12,,20051030,",,0",,,,,,,20051028,",,0",20051016,",,0",3.3,",0,30,",,,,,22.6,",,0,28,",31.7,",0,16,",138,0,89.4,",0",31.2,",,,0",,,,,,,,,15.52,",0",24.12,",,,0",6.92,",,,0",,,310,",X",320,",X",9.4,",X",11.2,",X"
USW00023213,2005-11,38.50369,-122.81101,36.2,"SANTA ROSA SONOMA CO AIRPORT, CA US",,,,,,,,,1.7,",X",153.1,0,0.6,",0",10,",0",6,",0",1,",0",,,,,0,",0",1,",0",0,",0",14,",0",0,",0",23,,8,,20051127,",,0",,,,,1,,20051107,",,0",20051115,",,0",-1.7,",0,27,",,,,,25.4,",,0,07,",28.3,",0,15,",326.9,0,188.9,",0",82.6,",,,0",,,,,,,,,12.06,",0",19.61,",,,0",4.5,",,,0",,,160,",X",170,",X",9.4,",X",10.7,",X"
